Participant #,Participant ID,Stimulus squence order,Stimulus type,Stimulus ID,L*,Preceding L*,Hue angle,Patch Chroma value,Eccentricity,Reported,Number of reported,Fixated,Number of fixation per path,Total number of fixations per stimulus,Order of first fixation on the path,Dwell time per patch,Total dwell time per stimulus
019,AZ,77,H130L75,H130L75_All,75,All,130,3.55,12.9152,FALSE,5,TRUE,1,1,1,72,11.6335
019,AZ,77,H130L75,H130L75_All,75,All,130,5.425,9.927,TRUE,5,FALSE,0,1,0,0,11.6335
019,AZ,77,H130L75,H130L75_All,75,All,130,6.175,13.2597,TRUE,5,FALSE,0,1,0,0,11.6335
019,AZ,77,H130L75,H130L75_All,75,All,130,9.175,15.954,TRUE,5,FALSE,0,1,0,0,11.6335
019,AZ,77,H130L75,H130L75_All,75,All,130,9.55,9.1325,TRUE,5,FALSE,0,1,0,0,11.6335
019,AZ,77,H130L75,H130L75_All,75,All,130,9.925,8.1759,TRUE,5,FALSE,0,1,0,0,11.6335
019,AZ,59,H150L75,H150L75_75,75,75,150,1.3,5.5116,FALSE,5,FALSE,0,7,0,0,13.4772
019,AZ,59,H150L75,H150L75_75,75,75,150,1.675,8.0356,FALSE,5,FALSE,0,7,0,0,13.4772
019,AZ,59,H150L75,H150L75_75,75,75,150,2.05,13.3003,FALSE,5,TRUE,1,7,2,51.9,13.4772
019,AZ,59,H150L75,H150L75_75,75,75,150,3.925,14.5826,TRUE,5,TRUE,3,7,4,415.9,13.4772
019,AZ,59,H150L75,H150L75_75,75,75,150,5.425,4.6619,TRUE,5,TRUE,1,7,3,67.9,13.4772
019,AZ,59,H150L75,H150L75_75,75,75,150,6.175,12.5138,TRUE,5,FALSE,0,7,0,0,13.4772
019,AZ,59,H150L75,H150L75_75,75,75,150,6.55,15.0564,TRUE,5,FALSE,0,7,0,0,13.4772
019,AZ,59,H150L75,H150L75_75,75,75,150,9.55,11.3222,TRUE,5,TRUE,2,7,1,203.9,13.4772
019,AZ,63,H150L75,H150L75_50,75,50,150,4.3,12.9983,FALSE,7,FALSE,0,1,0,0,19.4779
019,AZ,63,H150L75,H150L75_50,75,50,150,4.675,6.3189,TRUE,7,FALSE,0,1,0,0,19.4779
019,AZ,63,H150L75,H150L75_50,75,50,150,5.05,9.1309,TRUE,7,FALSE,0,1,0,0,19.4779
019,AZ,63,H150L75,H150L75_50,75,50,150,5.8,2.6046,TRUE,7,FALSE,0,1,0,0,19.4779
019,AZ,63,H150L75,H150L75_50,75,50,150,6.925,14.3612,TRUE,7,FALSE,0,1,0,0,19.4779
019,AZ,63,H150L75,H150L75_50,75,50,150,7.3,5.6998,TRUE,7,FALSE,0,1,0,0,19.4779
019,AZ,63,H150L75,H150L75_50,75,50,150,8.425,3.4152,TRUE,7,TRUE,1,1,1,224,19.4779
019,AZ,63,H150L75,H150L75_50,75,50,150,9.925,8.8799,TRUE,7,FALSE,0,1,0,0,19.4779
019,AZ,203,H150L75,H150L75_50,75,50,150,2.425,10.5478,FALSE,4,TRUE,1,8,4,243.9,16.6889
019,AZ,203,H150L75,H150L75_50,75,50,150,2.8,7.1095,FALSE,4,FALSE,0,8,0,0,16.6889
019,AZ,203,H150L75,H150L75_50,75,50,150,3.175,4.8319,FALSE,4,FALSE,0,8,0,0,16.6889
019,AZ,203,H150L75,H150L75_50,75,50,150,3.55,5.6676,FALSE,4,TRUE,3,8,2,307.9,16.6889
019,AZ,203,H150L75,H150L75_50,75,50,150,7.675,9.4476,TRUE,4,TRUE,3,8,1,767.7,16.6889
019,AZ,203,H150L75,H150L75_50,75,50,150,8.05,11.9261,TRUE,4,FALSE,0,8,0,0,16.6889
019,AZ,203,H150L75,H150L75_50,75,50,150,8.8,12.7062,TRUE,4,FALSE,0,8,0,0,16.6889
019,AZ,203,H150L75,H150L75_50,75,50,150,9.175,11.2084,TRUE,4,TRUE,1,8,3,311.9,16.6889
019,AZ,110,H170L75,H170L75_75,75,75,170,2.05,16.858,FALSE,6,TRUE,2,7,2,196,34.4016
019,AZ,110,H170L75,H170L75_75,75,75,170,3.175,10.0679,FALSE,6,TRUE,2,7,4,539.9,34.4016
019,AZ,110,H170L75,H170L75_75,75,75,170,3.55,8.5317,TRUE,6,FALSE,0,7,0,0,34.4016
019,AZ,110,H170L75,H170L75_75,75,75,170,3.925,12.1322,TRUE,6,FALSE,0,7,0,0,34.4016
019,AZ,110,H170L75,H170L75_75,75,75,170,4.675,8.23,TRUE,6,TRUE,1,7,3,152,34.4016
019,AZ,110,H170L75,H170L75_75,75,75,170,5.05,14.1132,TRUE,6,TRUE,1,7,5,395.9,34.4016
019,AZ,110,H170L75,H170L75_75,75,75,170,6.925,8.0866,TRUE,6,FALSE,0,7,0,0,34.4016
019,AZ,110,H170L75,H170L75_75,75,75,170,8.425,1.6186,TRUE,6,TRUE,1,7,1,156,34.4016
019,AZ,32,H170L75,H170L75_75,75,75,170,1.3,3.3782,FALSE,6,FALSE,0,0,0,0,15.9352
019,AZ,32,H170L75,H170L75_75,75,75,170,2.8,6.6373,FALSE,6,FALSE,0,0,0,0,15.9352
019,AZ,32,H170L75,H170L75_75,75,75,170,5.425,11.2074,TRUE,6,FALSE,0,0,0,0,15.9352
019,AZ,32,H170L75,H170L75_75,75,75,170,5.8,7.6001,TRUE,6,FALSE,0,0,0,0,15.9352
019,AZ,32,H170L75,H170L75_75,75,75,170,6.55,12.2682,TRUE,6,FALSE,0,0,0,0,15.9352
019,AZ,32,H170L75,H170L75_75,75,75,170,7.3,10.0499,TRUE,6,FALSE,0,0,0,0,15.9352
019,AZ,32,H170L75,H170L75_75,75,75,170,7.675,8.0528,TRUE,6,FALSE,0,0,0,0,15.9352
019,AZ,32,H170L75,H170L75_75,75,75,170,9.55,10.8068,TRUE,6,FALSE,0,0,0,0,15.9352
019,AZ,189,H170L75,H170L75_75,75,75,170,1.675,9.1816,FALSE,6,FALSE,0,2,0,0,10.9623
019,AZ,189,H170L75,H170L75_75,75,75,170,2.425,8.5186,FALSE,6,FALSE,0,2,0,0,10.9623
019,AZ,189,H170L75,H170L75_75,75,75,170,4.3,6.3426,TRUE,6,FALSE,0,2,0,0,10.9623
019,AZ,189,H170L75,H170L75_75,75,75,170,6.175,9.2291,TRUE,6,TRUE,2,2,1,291.9,10.9623
019,AZ,189,H170L75,H170L75_75,75,75,170,8.05,11.7755,TRUE,6,FALSE,0,2,0,0,10.9623
019,AZ,189,H170L75,H170L75_75,75,75,170,8.8,12.2588,TRUE,6,FALSE,0,2,0,0,10.9623
019,AZ,189,H170L75,H170L75_75,75,75,170,9.175,14.9375,TRUE,6,FALSE,0,2,0,0,10.9623
019,AZ,189,H170L75,H170L75_75,75,75,170,9.925,14.9919,TRUE,6,FALSE,0,2,0,0,10.9623
019,AZ,150,H190L75,H190L75_25,75,25,190,1.3,13.5985,FALSE,5,FALSE,0,8,0,0,20.7077
019,AZ,150,H190L75,H190L75_25,75,25,190,2.425,12.7633,FALSE,5,FALSE,0,8,0,0,20.7077
019,AZ,150,H190L75,H190L75_25,75,25,190,3.175,9.0377,FALSE,5,TRUE,1,8,4,276,20.7077
019,AZ,150,H190L75,H190L75_25,75,25,190,3.55,9.4554,TRUE,5,TRUE,2,8,2,220,20.7077
019,AZ,150,H190L75,H190L75_25,75,25,190,3.925,2.8427,TRUE,5,TRUE,2,8,5,115.9,20.7077
019,AZ,150,H190L75,H190L75_25,75,25,190,6.55,2.0299,TRUE,5,TRUE,1,8,3,71.9,20.7077
019,AZ,150,H190L75,H190L75_25,75,25,190,8.05,6.5002,TRUE,5,TRUE,2,8,1,251.9,20.7077
019,AZ,150,H190L75,H190L75_25,75,25,190,8.8,9.1528,TRUE,5,FALSE,0,8,0,0,20.7077
019,AZ,28,H190L75,H190L75_50,75,50,190,4.3,7.0565,TRUE,8,FALSE,0,10,0,0,33.3014
019,AZ,28,H190L75,H190L75_50,75,50,190,4.675,14.8057,TRUE,8,FALSE,0,10,0,0,33.3014
019,AZ,28,H190L75,H190L75_50,75,50,190,5.05,10.045,TRUE,8,FALSE,0,10,0,0,33.3014
019,AZ,28,H190L75,H190L75_50,75,50,190,5.425,11.2736,TRUE,8,TRUE,3,10,1,371.9,33.3014
019,AZ,28,H190L75,H190L75_50,75,50,190,7.3,3.8216,TRUE,8,TRUE,2,10,4,459.9,33.3014
019,AZ,28,H190L75,H190L75_50,75,50,190,7.675,4.5675,TRUE,8,TRUE,4,10,2,763.9,33.3014
019,AZ,28,H190L75,H190L75_50,75,50,190,9.175,9.2115,TRUE,8,TRUE,1,10,3,136,33.3014
019,AZ,28,H190L75,H190L75_50,75,50,190,9.55,14.0287,TRUE,8,FALSE,0,10,0,0,33.3014
019,AZ,123,H190L75,H190L75_75,75,75,190,1.675,8.0533,FALSE,5,TRUE,1,8,3,196,12.9808
019,AZ,123,H190L75,H190L75_75,75,75,190,2.05,9.025,FALSE,5,TRUE,2,8,2,175.9,12.9808
019,AZ,123,H190L75,H190L75_75,75,75,190,2.8,9.1589,FALSE,5,TRUE,1,8,1,84,12.9808
019,AZ,123,H190L75,H190L75_75,75,75,190,5.8,6.9776,TRUE,5,TRUE,3,8,4,640,12.9808
019,AZ,123,H190L75,H190L75_75,75,75,190,6.175,12.5906,TRUE,5,TRUE,1,8,5,136,12.9808
019,AZ,123,H190L75,H190L75_75,75,75,190,6.925,4.238,TRUE,5,FALSE,0,8,0,0,12.9808
019,AZ,123,H190L75,H190L75_75,75,75,190,8.425,5.8735,TRUE,5,FALSE,0,8,0,0,12.9808
019,AZ,123,H190L75,H190L75_75,75,75,190,9.925,16.3981,TRUE,5,FALSE,0,8,0,0,12.9808
019,AZ,190,H210L75,H210L75_75,75,75,210,1.675,11.5084,FALSE,5,FALSE,0,5,0,0,10.7238
019,AZ,190,H210L75,H210L75_75,75,75,210,2.8,5.6959,FALSE,5,FALSE,0,5,0,0,10.7238
019,AZ,190,H210L75,H210L75_75,75,75,210,3.55,8.422,FALSE,5,TRUE,1,5,3,64,10.7238
019,AZ,190,H210L75,H210L75_75,75,75,210,5.425,12.9511,TRUE,5,FALSE,0,5,0,0,10.7238
019,AZ,190,H210L75,H210L75_75,75,75,210,6.925,12.1957,TRUE,5,TRUE,2,5,1,280,10.7238
019,AZ,190,H210L75,H210L75_75,75,75,210,7.3,2.9694,TRUE,5,TRUE,1,5,2,68,10.7238
019,AZ,190,H210L75,H210L75_75,75,75,210,8.05,10.0674,TRUE,5,FALSE,0,5,0,0,10.7238
019,AZ,190,H210L75,H210L75_75,75,75,210,8.425,11.7137,TRUE,5,TRUE,1,5,4,88,10.7238
019,AZ,188,H210L75,H210L75_25,75,25,210,1.3,7.4406,FALSE,4,TRUE,6,12,3,431.9,13.1534
019,AZ,188,H210L75,H210L75_25,75,25,210,2.425,11.5412,FALSE,4,FALSE,0,12,0,0,13.1534
019,AZ,188,H210L75,H210L75_25,75,25,210,3.175,9.3327,FALSE,4,TRUE,1,12,4,56,13.1534
019,AZ,188,H210L75,H210L75_25,75,25,210,4.3,13.0016,FALSE,4,FALSE,0,12,0,0,13.1534
019,AZ,188,H210L75,H210L75_25,75,25,210,4.675,12.2886,TRUE,4,TRUE,3,12,1,272,13.1534
019,AZ,188,H210L75,H210L75_25,75,25,210,5.8,8.4276,TRUE,4,FALSE,0,12,0,0,13.1534
019,AZ,188,H210L75,H210L75_25,75,25,210,9.55,4.1921,TRUE,4,FALSE,0,12,0,0,13.1534
019,AZ,188,H210L75,H210L75_25,75,25,210,9.925,13.2589,TRUE,4,TRUE,2,12,2,228,13.1534
019,AZ,134,H210L75,H210L75_75,75,75,210,2.05,6.0608,FALSE,7,FALSE,0,6,0,0,11.6946
019,AZ,134,H210L75,H210L75_75,75,75,210,3.925,11.9339,TRUE,7,TRUE,2,6,1,488,11.6946
019,AZ,134,H210L75,H210L75_75,75,75,210,5.05,8.2893,TRUE,7,FALSE,0,6,0,0,11.6946
019,AZ,134,H210L75,H210L75_75,75,75,210,6.175,6.7218,TRUE,7,FALSE,0,6,0,0,11.6946
019,AZ,134,H210L75,H210L75_75,75,75,210,6.55,12.4434,TRUE,7,FALSE,0,6,0,0,11.6946
019,AZ,134,H210L75,H210L75_75,75,75,210,7.675,5.9117,TRUE,7,FALSE,0,6,0,0,11.6946
019,AZ,134,H210L75,H210L75_75,75,75,210,8.8,9.3835,TRUE,7,TRUE,2,6,2,467.9,11.6946
019,AZ,134,H210L75,H210L75_75,75,75,210,9.175,14.1958,TRUE,7,TRUE,2,6,3,455.9,11.6946
019,AZ,210,H230L75,H230L75_All,75,All,230,2.8,7.0413,FALSE,6,FALSE,0,9,0,0,13.5219
019,AZ,210,H230L75,H230L75_All,75,All,230,3.175,12.3819,FALSE,6,FALSE,0,9,0,0,13.5219
019,AZ,210,H230L75,H230L75_All,75,All,230,3.55,7.3878,TRUE,6,TRUE,2,9,5,1011.8,13.5219
019,AZ,210,H230L75,H230L75_All,75,All,230,4.3,11.1667,TRUE,6,TRUE,1,9,4,288,13.5219
019,AZ,210,H230L75,H230L75_All,75,All,230,5.8,5.9268,TRUE,6,TRUE,2,9,3,1379.8,13.5219
019,AZ,210,H230L75,H230L75_All,75,All,230,6.175,2.7032,TRUE,6,TRUE,2,9,1,368,13.5219
019,AZ,210,H230L75,H230L75_All,75,All,230,6.925,7.6529,TRUE,6,TRUE,2,9,2,491.8,13.5219
019,AZ,210,H230L75,H230L75_All,75,All,230,8.05,10.0123,TRUE,6,FALSE,0,9,0,0,13.5219
019,AZ,127,H230L75,H230L75_50,75,50,230,1.3,1.8555,FALSE,5,FALSE,0,2,0,0,12.4316
019,AZ,127,H230L75,H230L75_50,75,50,230,2.05,7.458,FALSE,5,FALSE,0,2,0,0,12.4316
019,AZ,127,H230L75,H230L75_50,75,50,230,3.925,9.3926,FALSE,5,FALSE,0,2,0,0,12.4316
019,AZ,127,H230L75,H230L75_50,75,50,230,4.675,13.3003,TRUE,5,TRUE,1,2,2,140,12.4316
019,AZ,127,H230L75,H230L75_50,75,50,230,5.425,15.9474,TRUE,5,FALSE,0,2,0,0,12.4316
019,AZ,127,H230L75,H230L75_50,75,50,230,8.8,11.4409,TRUE,5,FALSE,0,2,0,0,12.4316
019,AZ,127,H230L75,H230L75_50,75,50,230,9.55,11.2844,TRUE,5,TRUE,1,2,1,179.9,12.4316
019,AZ,127,H230L75,H230L75_50,75,50,230,9.925,5.8152,TRUE,5,FALSE,0,2,0,0,12.4316
019,AZ,130,H230L75,H230L75_75,75,75,230,1.675,1.8987,FALSE,6,FALSE,0,19,0,0,21.4318
019,AZ,130,H230L75,H230L75_75,75,75,230,2.425,12.9399,FALSE,6,TRUE,4,19,4,555.9,21.4318
019,AZ,130,H230L75,H230L75_75,75,75,230,5.05,10.8345,TRUE,6,TRUE,2,19,3,287.9,21.4318
019,AZ,130,H230L75,H230L75_75,75,75,230,6.55,11.3678,TRUE,6,TRUE,3,19,5,656,21.4318
019,AZ,130,H230L75,H230L75_75,75,75,230,7.3,14.9085,TRUE,6,TRUE,1,19,7,52,21.4318
019,AZ,130,H230L75,H230L75_75,75,75,230,7.675,9.6745,TRUE,6,TRUE,3,19,2,303.9,21.4318
019,AZ,130,H230L75,H230L75_75,75,75,230,8.425,7.7626,TRUE,6,TRUE,5,19,1,504.1,21.4318
019,AZ,130,H230L75,H230L75_75,75,75,230,9.175,6.975,TRUE,6,TRUE,1,19,6,252,21.4318
019,AZ,120,H250L75,H250L75_25,75,25,250,5.05,15.2822,TRUE,8,TRUE,4,20,2,843.8,47.7838
019,AZ,120,H250L75,H250L75_25,75,25,250,5.425,11.9861,TRUE,8,TRUE,5,20,4,647.8,47.7838
019,AZ,120,H250L75,H250L75_25,75,25,250,5.8,8.4582,TRUE,8,TRUE,2,20,5,300,47.7838
019,AZ,120,H250L75,H250L75_25,75,25,250,6.925,10.7332,TRUE,8,TRUE,3,20,6,563.9,47.7838
019,AZ,120,H250L75,H250L75_25,75,25,250,7.3,13.6853,TRUE,8,FALSE,0,20,0,0,47.7838
019,AZ,120,H250L75,H250L75_25,75,25,250,8.425,8.981,TRUE,8,TRUE,2,20,3,159.9,47.7838
019,AZ,120,H250L75,H250L75_25,75,25,250,8.8,2.5061,TRUE,8,TRUE,3,20,1,164,47.7838
019,AZ,120,H250L75,H250L75_25,75,25,250,9.925,12.178,TRUE,8,TRUE,1,20,7,64,47.7838
019,AZ,122,H250L75,H250L75_All,75,All,250,1.3,8.456,FALSE,4,FALSE,0,0,0,0,16.2374
019,AZ,122,H250L75,H250L75_All,75,All,250,2.05,2.38,FALSE,4,FALSE,0,0,0,0,16.2374
019,AZ,122,H250L75,H250L75_All,75,All,250,2.425,12.7659,FALSE,4,FALSE,0,0,0,0,16.2374
019,AZ,122,H250L75,H250L75_All,75,All,250,2.8,9.0979,FALSE,4,FALSE,0,0,0,0,16.2374
019,AZ,122,H250L75,H250L75_All,75,All,250,3.55,2.7017,TRUE,4,FALSE,0,0,0,0,16.2374
019,AZ,122,H250L75,H250L75_All,75,All,250,3.925,11.3545,TRUE,4,FALSE,0,0,0,0,16.2374
019,AZ,122,H250L75,H250L75_All,75,All,250,6.175,8.6215,TRUE,4,FALSE,0,0,0,0,16.2374
019,AZ,122,H250L75,H250L75_All,75,All,250,6.55,12.5617,TRUE,4,FALSE,0,0,0,0,16.2374
019,AZ,48,H250L75,H250L75_All,75,All,250,1.675,9.798,FALSE,5,FALSE,0,0,0,0,25.2923
019,AZ,48,H250L75,H250L75_All,75,All,250,3.175,3.6371,FALSE,5,FALSE,0,0,0,0,25.2923
019,AZ,48,H250L75,H250L75_All,75,All,250,4.3,10.3713,FALSE,5,FALSE,0,0,0,0,25.2923
019,AZ,48,H250L75,H250L75_All,75,All,250,4.675,10.1319,TRUE,5,FALSE,0,0,0,0,25.2923
019,AZ,48,H250L75,H250L75_All,75,All,250,7.675,13.0393,TRUE,5,FALSE,0,0,0,0,25.2923
019,AZ,48,H250L75,H250L75_All,75,All,250,8.05,9.2782,TRUE,5,FALSE,0,0,0,0,25.2923
019,AZ,48,H250L75,H250L75_All,75,All,250,9.175,15.6198,TRUE,5,FALSE,0,0,0,0,25.2923
019,AZ,48,H250L75,H250L75_All,75,All,250,9.55,15.0844,TRUE,5,FALSE,0,0,0,0,25.2923
019,AZ,29,H270L75,H270L75_75,75,75,270,1.3,12.396,FALSE,6,TRUE,1,5,3,115.9,27.4696
019,AZ,29,H270L75,H270L75_75,75,75,270,3.55,3.8481,FALSE,6,FALSE,0,5,0,0,27.4696
019,AZ,29,H270L75,H270L75_75,75,75,270,4.3,10.6438,TRUE,6,FALSE,0,5,0,0,27.4696
019,AZ,29,H270L75,H270L75_75,75,75,270,5.425,12.2043,TRUE,6,FALSE,0,5,0,0,27.4696
019,AZ,29,H270L75,H270L75_75,75,75,270,6.925,13.5225,TRUE,6,TRUE,3,5,2,372,27.4696
019,AZ,29,H270L75,H270L75_75,75,75,270,8.05,14.5723,TRUE,6,FALSE,0,5,0,0,27.4696
019,AZ,29,H270L75,H270L75_75,75,75,270,8.8,10.0722,TRUE,6,TRUE,1,5,1,72,27.4696
019,AZ,29,H270L75,H270L75_75,75,75,270,9.925,8.3383,TRUE,6,FALSE,0,5,0,0,27.4696
019,AZ,31,H270L75,H270L75_All,75,All,270,3.175,7.6273,FALSE,6,TRUE,1,3,3,88,18.2535
019,AZ,31,H270L75,H270L75_All,75,All,270,3.925,10.6947,FALSE,6,TRUE,1,3,1,60,18.2535
019,AZ,31,H270L75,H270L75_All,75,All,270,4.675,7.0278,TRUE,6,FALSE,0,3,0,0,18.2535
019,AZ,31,H270L75,H270L75_All,75,All,270,5.8,8.7804,TRUE,6,FALSE,0,3,0,0,18.2535
019,AZ,31,H270L75,H270L75_All,75,All,270,6.175,11.0141,TRUE,6,FALSE,0,3,0,0,18.2535
019,AZ,31,H270L75,H270L75_All,75,All,270,8.425,13.5458,TRUE,6,TRUE,1,3,2,112,18.2535
019,AZ,31,H270L75,H270L75_All,75,All,270,9.175,14.1168,TRUE,6,FALSE,0,3,0,0,18.2535
019,AZ,31,H270L75,H270L75_All,75,All,270,9.55,6.9183,TRUE,6,FALSE,0,3,0,0,18.2535
019,AZ,69,H270L75,H270L75_25,75,25,270,1.675,14.3314,FALSE,4,FALSE,0,0,0,0,19.7246
019,AZ,69,H270L75,H270L75_25,75,25,270,2.05,5.2278,FALSE,4,FALSE,0,0,0,0,19.7246
019,AZ,69,H270L75,H270L75_25,75,25,270,2.425,9.562,FALSE,4,FALSE,0,0,0,0,19.7246
019,AZ,69,H270L75,H270L75_25,75,25,270,2.8,10.3647,FALSE,4,FALSE,0,0,0,0,19.7246
019,AZ,69,H270L75,H270L75_25,75,25,270,5.05,10.0092,TRUE,4,FALSE,0,0,0,0,19.7246
019,AZ,69,H270L75,H270L75_25,75,25,270,6.55,12.4795,TRUE,4,FALSE,0,0,0,0,19.7246
019,AZ,69,H270L75,H270L75_25,75,25,270,7.3,12.396,TRUE,4,FALSE,0,0,0,0,19.7246
019,AZ,69,H270L75,H270L75_25,75,25,270,7.675,7.0223,TRUE,4,FALSE,0,0,0,0,19.7246
019,AZ,33,H290L75,H290L75_75,75,75,290,1.3,9.1491,FALSE,7,FALSE,0,5,0,0,16.3395
019,AZ,33,H290L75,H290L75_75,75,75,290,5.05,5.1479,TRUE,7,TRUE,2,5,2,663.9,16.3395
019,AZ,33,H290L75,H290L75_75,75,75,290,6.175,16.4655,TRUE,7,FALSE,0,5,0,0,16.3395
019,AZ,33,H290L75,H290L75_75,75,75,290,6.55,8.9229,TRUE,7,FALSE,0,5,0,0,16.3395
019,AZ,33,H290L75,H290L75_75,75,75,290,8.425,13.4613,TRUE,7,TRUE,1,5,1,56,16.3395
019,AZ,33,H290L75,H290L75_75,75,75,290,8.8,11.4962,TRUE,7,TRUE,2,5,3,144,16.3395
019,AZ,33,H290L75,H290L75_75,75,75,290,9.175,9.688,TRUE,7,FALSE,0,5,0,0,16.3395
019,AZ,33,H290L75,H290L75_75,75,75,290,9.925,11.5308,TRUE,7,FALSE,0,5,0,0,16.3395
019,AZ,186,H290L75,H290L75_50,75,50,290,1.675,13.9696,FALSE,6,TRUE,1,5,1,212,10.7143
019,AZ,186,H290L75,H290L75_50,75,50,290,2.425,12.2038,FALSE,6,FALSE,0,5,0,0,10.7143
019,AZ,186,H290L75,H290L75_50,75,50,290,2.8,12.5129,TRUE,6,TRUE,1,5,3,80,10.7143
019,AZ,186,H290L75,H290L75_50,75,50,290,3.55,8.6479,TRUE,6,FALSE,0,5,0,0,10.7143
019,AZ,186,H290L75,H290L75_50,75,50,290,5.425,8.7347,TRUE,6,TRUE,1,5,4,212,10.7143
019,AZ,186,H290L75,H290L75_50,75,50,290,6.925,6.307,TRUE,6,FALSE,0,5,0,0,10.7143
019,AZ,186,H290L75,H290L75_50,75,50,290,7.675,12.3584,TRUE,6,TRUE,1,5,2,80,10.7143
019,AZ,186,H290L75,H290L75_50,75,50,290,8.05,7.8286,TRUE,6,TRUE,1,5,5,72,10.7143
019,AZ,102,H290L75,H290L75_50,75,50,290,2.05,14.8589,FALSE,5,FALSE,0,1,0,0,26.5148
019,AZ,102,H290L75,H290L75_50,75,50,290,3.175,12.9897,FALSE,5,FALSE,0,1,0,0,26.5148
019,AZ,102,H290L75,H290L75_50,75,50,290,3.925,10.966,FALSE,5,FALSE,0,1,0,0,26.5148
019,AZ,102,H290L75,H290L75_50,75,50,290,4.3,5.7765,TRUE,5,FALSE,0,1,0,0,26.5148
019,AZ,102,H290L75,H290L75_50,75,50,290,4.675,3.2821,TRUE,5,FALSE,0,1,0,0,26.5148
019,AZ,102,H290L75,H290L75_50,75,50,290,5.8,8.4145,TRUE,5,TRUE,1,1,1,356.1,26.5148
019,AZ,102,H290L75,H290L75_50,75,50,290,7.3,15.8453,TRUE,5,FALSE,0,1,0,0,26.5148
019,AZ,102,H290L75,H290L75_50,75,50,290,9.55,4.3984,TRUE,5,FALSE,0,1,0,0,26.5148
019,AZ,60,H310L75,H310L75_75,75,75,310,1.675,8.8738,FALSE,4,FALSE,0,0,0,0,16.4892
019,AZ,60,H310L75,H310L75_75,75,75,310,3.55,6.0494,FALSE,4,FALSE,0,0,0,0,16.4892
019,AZ,60,H310L75,H310L75_75,75,75,310,3.925,12.8668,FALSE,4,FALSE,0,0,0,0,16.4892
019,AZ,60,H310L75,H310L75_75,75,75,310,4.3,11.9489,FALSE,4,FALSE,0,0,0,0,16.4892
019,AZ,60,H310L75,H310L75_75,75,75,310,5.05,11.1363,TRUE,4,FALSE,0,0,0,0,16.4892
019,AZ,60,H310L75,H310L75_75,75,75,310,6.55,9.8266,TRUE,4,FALSE,0,0,0,0,16.4892
019,AZ,60,H310L75,H310L75_75,75,75,310,6.925,12.019,TRUE,4,FALSE,0,0,0,0,16.4892
019,AZ,60,H310L75,H310L75_75,75,75,310,8.425,9.5388,TRUE,4,FALSE,0,0,0,0,16.4892
019,AZ,133,H310L75,H310L75_All,75,All,310,1.3,7.3062,FALSE,5,FALSE,0,6,0,0,15.4498
019,AZ,133,H310L75,H310L75_All,75,All,310,2.425,10.2608,FALSE,5,FALSE,0,6,0,0,15.4498
019,AZ,133,H310L75,H310L75_All,75,All,310,3.175,12.7281,FALSE,5,TRUE,1,6,1,88,15.4498
019,AZ,133,H310L75,H310L75_All,75,All,310,4.675,3.0139,TRUE,5,TRUE,1,6,3,108,15.4498
019,AZ,133,H310L75,H310L75_All,75,All,310,5.8,11.5181,TRUE,5,TRUE,3,6,2,348,15.4498
019,AZ,133,H310L75,H310L75_All,75,All,310,7.675,9.59,TRUE,5,FALSE,0,6,0,0,15.4498
019,AZ,133,H310L75,H310L75_All,75,All,310,8.8,11.2652,TRUE,5,FALSE,0,6,0,0,15.4498
019,AZ,133,H310L75,H310L75_All,75,All,310,9.925,8.9722,TRUE,5,TRUE,1,6,4,56,15.4498
019,AZ,51,H310L75,H310L75_25,75,25,310,2.05,12.5558,FALSE,6,FALSE,0,0,0,0,21.2187
019,AZ,51,H310L75,H310L75_25,75,25,310,2.8,11.3405,FALSE,6,FALSE,0,0,0,0,21.2187
019,AZ,51,H310L75,H310L75_25,75,25,310,5.425,8.5857,TRUE,6,FALSE,0,0,0,0,21.2187
019,AZ,51,H310L75,H310L75_25,75,25,310,6.175,11.8915,TRUE,6,FALSE,0,0,0,0,21.2187
019,AZ,51,H310L75,H310L75_25,75,25,310,7.3,10.1311,TRUE,6,FALSE,0,0,0,0,21.2187
019,AZ,51,H310L75,H310L75_25,75,25,310,8.05,2.53,TRUE,6,FALSE,0,0,0,0,21.2187
019,AZ,51,H310L75,H310L75_25,75,25,310,9.175,9.1146,TRUE,6,FALSE,0,0,0,0,21.2187
019,AZ,51,H310L75,H310L75_25,75,25,310,9.55,8.8886,TRUE,6,FALSE,0,0,0,0,21.2187
019,AZ,183,H330L75,H330L75_All,75,All,330,2.05,8.9029,FALSE,5,TRUE,1,8,5,188,18.3152
019,AZ,183,H330L75,H330L75_All,75,All,330,2.8,13.341,FALSE,5,TRUE,1,8,3,64,18.3152
019,AZ,183,H330L75,H330L75_All,75,All,330,3.925,4.5591,FALSE,5,FALSE,0,8,0,0,18.3152
019,AZ,183,H330L75,H330L75_All,75,All,330,4.3,12.776,TRUE,5,TRUE,2,8,2,148,18.3152
019,AZ,183,H330L75,H330L75_All,75,All,330,5.05,12.5323,TRUE,5,FALSE,0,8,0,0,18.3152
019,AZ,183,H330L75,H330L75_All,75,All,330,5.425,2.0063,TRUE,5,TRUE,2,8,4,163.8,18.3152
019,AZ,183,H330L75,H330L75_All,75,All,330,8.05,4.4843,TRUE,5,FALSE,0,8,0,0,18.3152
019,AZ,183,H330L75,H330L75_All,75,All,330,9.925,9.4456,TRUE,5,TRUE,2,8,1,255.9,18.3152
