Participant #,Participant ID,Stimulus squence order,Stimulus type,Stimulus ID,L*,Preceding L*,Hue angle,Patch Chroma value,Eccentricity,Location Angle,Reported,Number of reported,Fixated,Number of fixation per path,Total number of fixations per stimulus,Order of first fixation on the path,Distance between fixation and path,Angle between fixation and path,Dwell time per patch,Total dwell time per stimulus
011,SK,183,H330L75,H330L75_All,75,All,330,2.05,5.5574,219.1253,FALSE,2,TRUE,2,16,6,1.3163,172.875,1347.64,6.6894
011,SK,183,H330L75,H330L75_All,75,All,330,3.175,10.4913,201.4065,FALSE,2,TRUE,2,16,4,1.9567,59.9586,400.02,6.6894
011,SK,183,H330L75,H330L75_All,75,All,330,3.925,11.2648,342.5237,FALSE,2,TRUE,3,16,3,1.226,357.1376,895.73,6.6894
011,SK,183,H330L75,H330L75_All,75,All,330,5.05,13.1961,223.6609,FALSE,2,TRUE,2,16,2,2.0668,170.9097,503.86,6.6894
011,SK,183,H330L75,H330L75_All,75,All,330,6.175,8.1282,350.4827,TRUE,2,TRUE,2,16,5,2.6142,102.6258,400.02,6.6894
011,SK,183,H330L75,H330L75_All,75,All,330,8.05,9.0233,357.8416,TRUE,2,TRUE,5,16,1,2.2416,10.4915,1375.74,6.6894
011,SK,78,H330L75,H330L75_75,75,75,330,2.8,11.7433,287.5256,FALSE,4,FALSE,0,10,0,3.7942,310.2002,0,6.2898
011,SK,78,H330L75,H330L75_75,75,75,330,4.675,13.5988,329.1109,FALSE,4,FALSE,0,10,0,2.446,310.6013,0,6.2898
011,SK,78,H330L75,H330L75_75,75,75,330,5.8,8.0638,231.6799,FALSE,4,FALSE,0,10,0,5.3326,264.2894,0,6.2898
011,SK,78,H330L75,H330L75_75,75,75,330,6.925,10.1479,346.6275,FALSE,4,TRUE,1,10,5,3.354,258.4166,375.85,6.2898
011,SK,78,H330L75,H330L75_75,75,75,330,7.3,13.4364,31.3496,TRUE,4,TRUE,1,10,4,0.92289,108.0343,308.01,6.2898
011,SK,78,H330L75,H330L75_75,75,75,330,7.675,8.1181,74.0071,TRUE,4,TRUE,5,10,2,2.1942,223.4926,831.73,6.2898
011,SK,78,H330L75,H330L75_75,75,75,330,8.8,12.4742,59.7364,TRUE,4,TRUE,2,10,1,2.0001,261.7872,327.99,6.2898
011,SK,78,H330L75,H330L75_75,75,75,330,9.55,10.1657,122.4976,TRUE,4,TRUE,1,10,3,1.2368,232.3738,363.86,6.2898
011,SK,184,H330L75,H330L75_75,75,75,330,2.425,14.1372,224.9151,FALSE,4,TRUE,2,25,6,0.84293,96.953,312.01,5.8771
011,SK,184,H330L75,H330L75_75,75,75,330,3.55,3.4793,286.1519,FALSE,4,FALSE,0,25,0,4.9286,120.0686,0,5.8771
011,SK,184,H330L75,H330L75_75,75,75,330,4.3,6.2024,187.9435,FALSE,4,TRUE,7,25,2,0.62869,256.866,2487.49,5.8771
011,SK,184,H330L75,H330L75_75,75,75,330,5.425,9.7408,175.9385,FALSE,4,TRUE,3,25,5,2.1116,55.2348,1115.87,5.8771
011,SK,184,H330L75,H330L75_75,75,75,330,6.55,3.4577,166.5043,TRUE,4,TRUE,4,25,3,2.0916,17.0205,1683.52,5.8771
011,SK,184,H330L75,H330L75_75,75,75,330,8.425,12.1998,114.6108,TRUE,4,FALSE,0,25,0,10.1852,148.6031,0,5.8771
011,SK,184,H330L75,H330L75_75,75,75,330,9.175,3.8882,32.3824,TRUE,4,TRUE,1,25,1,2.6334,271.3322,323.91,5.8771
011,SK,184,H330L75,H330L75_75,75,75,330,9.925,8.9198,78.1262,TRUE,4,TRUE,8,25,4,1.3304,318.7314,2475.34,5.8771
011,SK,58,H350L75,H350L75_All,75,All,350,1.675,11.9651,280.0806,FALSE,6,FALSE,0,18,0,9.3568,357.3747,0,5.9224
011,SK,58,H350L75,H350L75_All,75,All,350,3.55,11.9333,210.9638,FALSE,6,FALSE,0,18,0,2.5592,311.4438,0,5.9224
011,SK,58,H350L75,H350L75_All,75,All,350,5.425,7.1303,184.4137,TRUE,6,TRUE,1,18,5,3.6126,122.074,131.96,5.9224
011,SK,58,H350L75,H350L75_All,75,All,350,5.8,16.0396,138.8295,TRUE,6,TRUE,5,18,4,0.83673,12.6804,1495.73,5.9224
011,SK,58,H350L75,H350L75_All,75,All,350,6.925,8.3897,102.0753,TRUE,6,FALSE,0,18,0,5.2706,317.0398,0,5.9224
011,SK,58,H350L75,H350L75_All,75,All,350,8.05,6.5294,124.1693,TRUE,6,TRUE,2,18,2,1.0008,253.4127,435.76,5.9224
011,SK,58,H350L75,H350L75_All,75,All,350,8.425,10.8284,71.8123,TRUE,6,TRUE,6,18,3,2.0524,19.1556,1427.75,5.9224
011,SK,58,H350L75,H350L75_All,75,All,350,9.175,5.593,130.459,TRUE,6,TRUE,4,18,1,1.3698,298.4742,972,5.9224
011,SK,113,H350L75,H350L75_25,75,25,350,1.3,11.41,234.5811,FALSE,4,FALSE,0,14,0,6.5716,109.7855,0,4.7711
011,SK,113,H350L75,H350L75_25,75,25,350,2.425,11.4445,300.5792,FALSE,4,TRUE,2,14,1,1.5169,197.2161,223.88,4.7711
011,SK,113,H350L75,H350L75_25,75,25,350,3.925,8.9625,241.9541,FALSE,4,TRUE,2,14,4,3.1433,75.3322,336,4.7711
011,SK,113,H350L75,H350L75_25,75,25,350,4.675,4.7116,321.5643,FALSE,4,TRUE,2,14,6,0.4102,354.2894,200.01,4.7711
011,SK,113,H350L75,H350L75_25,75,25,350,5.05,10.0907,31.9002,TRUE,4,FALSE,0,14,0,3.9388,330.5129,0,4.7711
011,SK,113,H350L75,H350L75_25,75,25,350,6.175,8.8656,45.4639,TRUE,4,TRUE,2,14,3,1.6988,141.3402,336,4.7711
011,SK,113,H350L75,H350L75_25,75,25,350,6.55,7.7695,100.6054,TRUE,4,TRUE,2,14,2,2.5347,52.8533,223.88,4.7711
011,SK,113,H350L75,H350L75_25,75,25,350,9.55,7.129,62.5183,TRUE,4,TRUE,4,14,5,2.6155,147.4259,368.01,4.7711
011,SK,46,H350L75,H350L75_25,75,25,350,2.05,9.6972,259.8328,FALSE,4,FALSE,0,11,0,4.0508,74.2132,0,5.8669
011,SK,46,H350L75,H350L75_25,75,25,350,2.8,10.9833,237.5206,FALSE,4,TRUE,1,11,2,2.6547,163.9336,519.88,5.8669
011,SK,46,H350L75,H350L75_25,75,25,350,3.175,4.1162,284.6458,FALSE,4,FALSE,0,11,0,3.6567,326.8421,0,5.8669
011,SK,46,H350L75,H350L75_25,75,25,350,4.3,7.9101,204.3842,FALSE,4,TRUE,2,11,4,1.0614,307.9716,1399.75,5.8669
011,SK,46,H350L75,H350L75_25,75,25,350,7.3,6.3414,171.1136,TRUE,4,TRUE,4,11,3,1.973,309.1226,1415.65,5.8669
011,SK,46,H350L75,H350L75_25,75,25,350,7.675,12.9512,149.6209,TRUE,4,FALSE,0,11,0,2.4175,11.6894,0,5.8669
011,SK,46,H350L75,H350L75_25,75,25,350,8.8,11.4697,124.6265,TRUE,4,FALSE,0,11,0,2.9978,291.1495,0,5.8669
011,SK,46,H350L75,H350L75_25,75,25,350,9.925,10.6364,81.6104,TRUE,4,TRUE,4,11,1,1.5425,342.2842,2279.63,5.8669
012,AU,176,H10LAll,H10LAll_All,All,All,10,1.3,7.0952,319.8817,FALSE,1,FALSE,0,0,0,15,100,0,45.6501
012,AU,176,H10LAll,H10LAll_All,All,All,10,1.675,8.4046,240.9454,FALSE,1,FALSE,0,0,0,15,100,0,45.6501
012,AU,176,H10LAll,H10LAll_All,All,All,10,2.425,15.6672,321.7852,FALSE,1,FALSE,0,0,0,15,100,0,45.6501
012,AU,176,H10LAll,H10LAll_All,All,All,10,2.8,16.2792,202.4701,FALSE,1,FALSE,0,0,0,15,100,0,45.6501
012,AU,176,H10LAll,H10LAll_All,All,All,10,3.175,9.8289,322.0094,FALSE,1,FALSE,0,0,0,15,100,0,45.6501
012,AU,176,H10LAll,H10LAll_All,All,All,10,4.3,10.26,341.6027,FALSE,1,FALSE,0,0,0,15,100,0,45.6501
012,AU,176,H10LAll,H10LAll_All,All,All,10,5.05,13.3995,141.8036,FALSE,1,FALSE,0,0,0,15,100,0,45.6501
012,AU,176,H10LAll,H10LAll_All,All,All,10,8.425,12.0142,52.2494,TRUE,1,FALSE,0,0,0,15,100,0,45.6501
012,AU,175,H10LAll,H10LAll_75,All,75,10,3.55,13.289,237.7988,FALSE,7,FALSE,0,4,0,10.1589,221.9872,0,8.3994
012,AU,175,H10LAll,H10LAll_75,All,75,10,3.925,2.1011,296.6108,TRUE,7,TRUE,1,4,2,2.8922,8.9306,140,8.3994
012,AU,175,H10LAll,H10LAll_75,All,75,10,5.425,15.6871,323.8904,TRUE,7,FALSE,0,4,0,9.6996,343.6241,0,8.3994
012,AU,175,H10LAll,H10LAll_75,All,75,10,5.8,12.4405,297.0658,TRUE,7,FALSE,0,4,0,7.888,7.7318,0,8.3994
012,AU,175,H10LAll,H10LAll_75,All,75,10,6.55,10.6796,334.0234,TRUE,7,FALSE,0,4,0,6.3036,239.4498,0,8.3994
012,AU,175,H10LAll,H10LAll_75,All,75,10,7.3,11.4359,210.2076,TRUE,7,FALSE,0,4,0,4.1081,295.292,0,8.3994
012,AU,175,H10LAll,H10LAll_75,All,75,10,8.8,7.3109,185.3729,TRUE,7,TRUE,3,4,1,0.040816,180,504,8.3994
012,AU,175,H10LAll,H10LAll_75,All,75,10,9.925,10.3433,114.0755,TRUE,7,FALSE,0,4,0,8.4753,231.9435,0,8.3994
012,AU,89,H10LAll,H10LAll_75,All,75,10,2.05,11.604,2.6209,FALSE,6,FALSE,0,7,0,11.9206,13.0608,0,5.7314
012,AU,89,H10LAll,H10LAll_75,All,75,10,4.675,13.6595,121.1028,FALSE,6,FALSE,0,7,0,8.2613,51.3181,0,5.7314
012,AU,89,H10LAll,H10LAll_75,All,75,10,6.175,8.652,139.6724,TRUE,6,TRUE,1,7,2,1.2589,286.9661,447.9,5.7314
012,AU,89,H10LAll,H10LAll_75,All,75,10,6.925,14.3675,82.5365,TRUE,6,FALSE,0,7,0,9.8714,33.7886,0,5.7314
012,AU,89,H10LAll,H10LAll_75,All,75,10,7.675,13.0944,124.7799,TRUE,6,TRUE,1,7,3,3.3945,140.856,447.9,5.7314
012,AU,89,H10LAll,H10LAll_75,All,75,10,8.05,17.0078,42.0332,TRUE,6,FALSE,0,7,0,13.3801,23.5543,0,5.7314
012,AU,89,H10LAll,H10LAll_75,All,75,10,9.175,9.4268,53.3743,TRUE,6,TRUE,1,7,4,3.4154,75.4655,56,5.7314
012,AU,89,H10LAll,H10LAll_75,All,75,10,9.55,12.0464,66.1157,TRUE,6,TRUE,4,7,1,1.5048,69.353,1027.8,5.7314
012,AU,193,H30LAll,H30LAll_All,All,All,30,1.3,4.8025,260.7824,FALSE,3,TRUE,1,10,2,2.1163,96.6453,99.9,5.2187
012,AU,193,H30LAll,H30LAll_All,All,All,30,1.675,9.5235,343.3125,FALSE,3,FALSE,0,10,0,10.4657,343.2258,0,5.2187
012,AU,193,H30LAll,H30LAll_All,All,All,30,2.425,2.1602,211.7989,FALSE,3,TRUE,4,10,1,1.6091,344.5537,675.9,5.2187
012,AU,193,H30LAll,H30LAll_All,All,All,30,2.8,6.9291,190.3501,FALSE,3,FALSE,0,10,0,3.8791,278.4711,0,5.2187
012,AU,193,H30LAll,H30LAll_All,All,All,30,3.55,9.6184,11.0235,FALSE,3,TRUE,5,10,3,2.6908,292.2856,1531.7,5.2187
012,AU,193,H30LAll,H30LAll_All,All,All,30,4.3,16.5285,67.7965,TRUE,3,FALSE,0,10,0,9.0631,26.9112,0,5.2187
012,AU,193,H30LAll,H30LAll_All,All,All,30,5.425,6.4039,77.9986,TRUE,3,FALSE,0,10,0,6.1532,290.1779,0,5.2187
012,AU,193,H30LAll,H30LAll_All,All,All,30,6.55,9.4279,42.1975,TRUE,3,FALSE,0,10,0,5.2205,296.4649,0,5.2187
012,AU,56,H30LAll,H30LAll_50,All,50,30,2.05,7.6516,291.8904,FALSE,6,FALSE,0,0,0,15,100,0,5.4626
012,AU,56,H30LAll,H30LAll_50,All,50,30,3.175,10.7281,226.922,FALSE,6,FALSE,0,0,0,15,100,0,5.4626
012,AU,56,H30LAll,H30LAll_50,All,50,30,4.675,9.7144,276.509,TRUE,6,FALSE,0,0,0,15,100,0,5.4626
012,AU,56,H30LAll,H30LAll_50,All,50,30,5.8,11.6427,212.5715,TRUE,6,FALSE,0,0,0,15,100,0,5.4626
012,AU,56,H30LAll,H30LAll_50,All,50,30,6.175,15.0597,192.8227,TRUE,6,FALSE,0,0,0,15,100,0,5.4626
012,AU,56,H30LAll,H30LAll_50,All,50,30,6.925,9.1816,21.4325,TRUE,6,FALSE,0,0,0,15,100,0,5.4626
012,AU,56,H30LAll,H30LAll_50,All,50,30,7.3,12.2066,158.8327,TRUE,6,FALSE,0,0,0,15,100,0,5.4626
012,AU,56,H30LAll,H30LAll_50,All,50,30,9.175,11.2186,90.2407,TRUE,6,FALSE,0,0,0,15,100,0,5.4626
012,AU,13,H30LAll,H30LAll_50,All,50,30,3.925,9.6779,285.7006,FALSE,7,FALSE,0,5,0,8.2496,352.7519,0,5.4219
012,AU,13,H30LAll,H30LAll_50,All,50,30,5.05,13.1223,284.0951,TRUE,7,FALSE,0,5,0,7.0067,2.5041,0,5.4219
012,AU,13,H30LAll,H30LAll_50,All,50,30,7.675,9.6371,300.4043,TRUE,7,FALSE,0,5,0,5.991,340.0836,0,5.4219
012,AU,13,H30LAll,H30LAll_50,All,50,30,8.05,10.2512,323.8951,TRUE,7,TRUE,1,5,2,3.7237,108.5342,183.9,5.4219
012,AU,13,H30LAll,H30LAll_50,All,50,30,8.425,4.3822,160.6681,TRUE,7,TRUE,1,5,3,4.1778,14.7151,803.9,5.4219
012,AU,13,H30LAll,H30LAll_50,All,50,30,8.8,6.5964,70.9744,TRUE,7,TRUE,3,5,1,1.063,356.6981,1271.7,5.4219
012,AU,13,H30LAll,H30LAll_50,All,50,30,9.55,8.8661,145.7088,TRUE,7,FALSE,0,5,0,10.6543,11.2669,0,5.4219
012,AU,13,H30LAll,H30LAll_50,All,50,30,9.925,9.2133,48.8618,TRUE,7,FALSE,0,5,0,9.4925,23.975,0,5.4219
012,AU,25,H50LAll,H50LAll_All,All,All,50,1.675,8.5393,304.1778,FALSE,5,TRUE,1,3,1,2.7744,353.2409,1011.8,12.5662
012,AU,25,H50LAll,H50LAll_All,All,All,50,2.8,15.2944,293.6836,FALSE,5,FALSE,0,3,0,11.1586,354.2268,0,12.5662
012,AU,25,H50LAll,H50LAll_All,All,All,50,3.55,12.3459,323.9857,FALSE,5,FALSE,0,3,0,7.4728,1.7215,0,12.5662
012,AU,25,H50LAll,H50LAll_All,All,All,50,4.3,6.5599,194.1742,TRUE,5,FALSE,0,3,0,7.3109,350.1959,0,12.5662
012,AU,25,H50LAll,H50LAll_All,All,All,50,6.925,11.822,159.1394,TRUE,5,FALSE,0,3,0,6.9088,86.7826,0,12.5662
012,AU,25,H50LAll,H50LAll_All,All,All,50,8.425,12.4424,29.0455,TRUE,5,FALSE,0,3,0,11.6867,5.5115,0,12.5662
012,AU,25,H50LAll,H50LAll_All,All,All,50,8.8,6.1674,113.0328,TRUE,5,TRUE,2,3,2,4.2278,164.8904,379.8,12.5662
012,AU,25,H50LAll,H50LAll_All,All,All,50,9.175,11.1102,91.7806,TRUE,5,FALSE,0,3,0,5.2906,82.4638,0,12.5662
012,AU,199,H50LAll,H50LAll_All,All,All,50,2.05,9.1393,296.7606,FALSE,6,FALSE,0,9,0,4.4957,209.3578,0,5.56
012,AU,199,H50LAll,H50LAll_All,All,All,50,3.175,6.6971,319.1552,FALSE,6,TRUE,2,9,4,1.8136,129.0626,303.9,5.56
012,AU,199,H50LAll,H50LAll_All,All,All,50,5.425,9.1577,220.5154,TRUE,6,TRUE,4,9,3,2.3878,322.6404,772,5.56
012,AU,199,H50LAll,H50LAll_All,All,All,50,6.175,15.343,311.7481,TRUE,6,FALSE,0,9,0,4.2805,333.6793,0,5.56
012,AU,199,H50LAll,H50LAll_All,All,All,50,7.3,13.5428,195.2776,TRUE,6,FALSE,0,9,0,7.2277,344.9435,0,5.56
012,AU,199,H50LAll,H50LAll_All,All,All,50,7.675,7.6317,40.9337,TRUE,6,TRUE,2,9,2,1.878,358.7546,564,5.56
012,AU,199,H50LAll,H50LAll_All,All,All,50,9.55,8.8587,106.2812,TRUE,6,FALSE,0,9,0,5.1225,213.6268,0,5.56
012,AU,199,H50LAll,H50LAll_All,All,All,50,9.925,10.6967,34.9795,TRUE,6,TRUE,1,9,1,3.003,301.0973,244,5.56
012,AU,53,H50LAll,H50LAll_50,All,50,50,1.3,13.0565,227.1906,FALSE,6,FALSE,0,21,0,10.8255,332.6137,0,9.5579
012,AU,53,H50LAll,H50LAll_50,All,50,50,2.425,9.2442,215.1795,FALSE,6,FALSE,0,21,0,5.1928,110.7142,0,9.5579
012,AU,53,H50LAll,H50LAll_50,All,50,50,3.925,13.2138,342.6112,TRUE,6,FALSE,0,21,0,1.8341,304.5742,0,9.5579
012,AU,53,H50LAll,H50LAll_50,All,50,50,4.675,4.6554,182.959,TRUE,6,FALSE,0,21,0,5.7544,335.7074,0,9.5579
012,AU,53,H50LAll,H50LAll_50,All,50,50,5.05,12.0187,20.2621,TRUE,6,FALSE,0,21,0,14.4836,328.4824,0,9.5579
012,AU,53,H50LAll,H50LAll_50,All,50,50,5.8,10.279,22.5165,TRUE,6,TRUE,13,21,2,2.3689,112.8097,3443.8,9.5579
012,AU,53,H50LAll,H50LAll_50,All,50,50,6.55,13.2833,107.0748,TRUE,6,TRUE,8,21,1,0.7169,184.8991,1671.6,9.5579
012,AU,53,H50LAll,H50LAll_50,All,50,50,8.05,13.7784,39.8925,TRUE,6,FALSE,0,21,0,8.2025,351.9909,0,9.5579
012,AU,196,H70LAll,H70LAll_25,All,25,70,1.3,10.2621,281.8993,FALSE,4,FALSE,0,0,0,15,100,0,0.01065
012,AU,196,H70LAll,H70LAll_25,All,25,70,2.05,7.476,239.9135,FALSE,4,FALSE,0,0,0,15,100,0,0.01065
012,AU,196,H70LAll,H70LAll_25,All,25,70,2.425,10.1291,199.7989,FALSE,4,FALSE,0,0,0,15,100,0,0.01065
012,AU,196,H70LAll,H70LAll_25,All,25,70,3.55,11.2833,347.1329,FALSE,4,FALSE,0,0,0,15,100,0,0.01065
012,AU,196,H70LAll,H70LAll_25,All,25,70,6.55,11.8873,308.8534,TRUE,4,FALSE,0,0,0,15,100,0,0.01065
012,AU,196,H70LAll,H70LAll_25,All,25,70,8.8,10.3029,175.0944,TRUE,4,FALSE,0,0,0,15,100,0,0.01065
012,AU,196,H70LAll,H70LAll_25,All,25,70,9.175,1.8868,44.1152,TRUE,4,FALSE,0,0,0,15,100,0,0.01065
012,AU,196,H70LAll,H70LAll_25,All,25,70,9.55,12.3719,84.4502,TRUE,4,FALSE,0,0,0,15,100,0,0.01065
012,AU,76,H70LAll,H70LAll_75,All,75,70,2.8,6.3394,203.5817,FALSE,4,TRUE,1,17,3,2.931,250.051,220,9.8909
012,AU,76,H70LAll,H70LAll_75,All,75,70,3.175,5.354,330.7371,FALSE,4,FALSE,0,17,0,3.6762,21.1517,0,9.8909
012,AU,76,H70LAll,H70LAll_75,All,75,70,3.925,11.6695,216.0952,FALSE,4,FALSE,0,17,0,9.819,132.9786,0,9.8909
012,AU,76,H70LAll,H70LAll_75,All,75,70,4.3,3.2523,341.9089,FALSE,4,TRUE,3,17,4,1.5295,251.3233,1371.7,9.8909
012,AU,76,H70LAll,H70LAll_75,All,75,70,5.425,9.409,221.6933,TRUE,4,TRUE,5,17,2,1.9634,69.3045,1023.9,9.8909
012,AU,76,H70LAll,H70LAll_75,All,75,70,5.8,11.2229,183.8554,TRUE,4,TRUE,8,17,1,1.6979,103.2011,1251.8,9.8909
012,AU,76,H70LAll,H70LAll_75,All,75,70,7.3,8.7258,45.4633,TRUE,4,FALSE,0,17,0,8.7193,12.5724,0,9.8909
012,AU,76,H70LAll,H70LAll_75,All,75,70,8.425,11.8297,127.1104,TRUE,4,FALSE,0,17,0,12.3955,11.5874,0,9.8909
012,AU,24,H70LAll,H70LAll_75,All,75,70,1.675,9.2499,260.1017,FALSE,7,FALSE,0,2,0,7.0384,354.0084,0,5.3697
012,AU,24,H70LAll,H70LAll_75,All,75,70,4.675,9.887,221.5398,TRUE,7,FALSE,0,2,0,11.6728,15.9316,0,5.3697
012,AU,24,H70LAll,H70LAll_75,All,75,70,5.05,11.8365,240.3409,TRUE,7,FALSE,0,2,0,4.7225,335.761,0,5.3697
012,AU,24,H70LAll,H70LAll_75,All,75,70,6.175,4.6729,340.4057,TRUE,7,FALSE,0,2,0,5.7551,179.7968,0,5.3697
012,AU,24,H70LAll,H70LAll_75,All,75,70,6.925,15.5414,282.4881,TRUE,7,TRUE,1,2,1,2.449,233.1301,284,5.3697
012,AU,24,H70LAll,H70LAll_75,All,75,70,7.675,12.3471,210.1484,TRUE,7,FALSE,0,2,0,8.9005,334.6101,0,5.3697
012,AU,24,H70LAll,H70LAll_75,All,75,70,8.05,7.0058,106.5873,TRUE,7,FALSE,0,2,0,6.1376,18.0132,0,5.3697
012,AU,24,H70LAll,H70LAll_75,All,75,70,9.925,3.1145,71.7146,TRUE,7,TRUE,1,2,2,1.2397,212.9052,156,5.3697
012,AU,136,H90LAll,H90LAll_25,All,25,90,1.3,14.7922,258.4029,FALSE,6,FALSE,0,9,0,9.1932,35.8778,0,5.2156
012,AU,136,H90LAll,H90LAll_25,All,25,90,2.05,12.525,297.8299,FALSE,6,FALSE,0,9,0,6.1568,61.0561,0,5.2156
012,AU,136,H90LAll,H90LAll_25,All,25,90,5.425,9.9233,173.1131,TRUE,6,TRUE,3,9,3,2.3779,320.5722,463.8,5.2156
012,AU,136,H90LAll,H90LAll_25,All,25,90,6.175,5.2446,23.8719,TRUE,6,FALSE,0,9,0,5.1306,306.9155,0,5.2156
012,AU,136,H90LAll,H90LAll_25,All,25,90,6.55,8.4467,65.2925,TRUE,6,TRUE,3,9,2,2.3235,38.5812,360,5.2156
012,AU,136,H90LAll,H90LAll_25,All,25,90,6.925,11.9792,42.788,TRUE,6,FALSE,0,9,0,5.6168,217.6194,0,5.2156
012,AU,136,H90LAll,H90LAll_25,All,25,90,8.8,13.4595,67.9906,TRUE,6,FALSE,0,9,0,8.6692,19.672,0,5.2156
012,AU,136,H90LAll,H90LAll_25,All,25,90,9.925,11.5733,51.7229,TRUE,6,TRUE,3,9,1,3.936,195.3333,647.7,5.2156
012,AU,47,H90LAll,H90LAll_75,All,75,90,3.175,3.8247,305.1014,TRUE,8,FALSE,0,0,0,15,100,0,26.6254
012,AU,47,H90LAll,H90LAll_75,All,75,90,3.55,12.5178,262.2018,TRUE,8,FALSE,0,0,0,15,100,0,26.6254
012,AU,47,H90LAll,H90LAll_75,All,75,90,4.3,10.4076,260.6185,TRUE,8,FALSE,0,0,0,15,100,0,26.6254
012,AU,47,H90LAll,H90LAll_75,All,75,90,5.8,0.9633,0.12456,TRUE,8,FALSE,0,0,0,15,100,0,26.6254
012,AU,47,H90LAll,H90LAll_75,All,75,90,7.3,14.0189,53.6156,TRUE,8,FALSE,0,0,0,15,100,0,26.6254
012,AU,47,H90LAll,H90LAll_75,All,75,90,8.425,2.3788,126.3196,TRUE,8,FALSE,0,0,0,15,100,0,26.6254
012,AU,47,H90LAll,H90LAll_75,All,75,90,9.175,9.3878,50.4102,TRUE,8,FALSE,0,0,0,15,100,0,26.6254
012,AU,47,H90LAll,H90LAll_75,All,75,90,9.55,7.9717,97.5885,TRUE,8,FALSE,0,0,0,15,100,0,26.6254
012,AU,43,H90LAll,H90LAll_25,All,25,90,1.675,3.023,306.1582,FALSE,3,TRUE,1,11,3,1.7984,117.7283,400,7.6358
012,AU,43,H90LAll,H90LAll_25,All,25,90,2.425,9.643,346.634,FALSE,3,TRUE,2,11,1,1.5066,98.5691,547.9,7.6358
012,AU,43,H90LAll,H90LAll_25,All,25,90,2.8,10.543,193.2127,FALSE,3,FALSE,0,11,0,7.2045,21.2589,0,7.6358
012,AU,43,H90LAll,H90LAll_25,All,25,90,3.925,12.2712,184.6648,FALSE,3,FALSE,0,11,0,8.1556,354.8315,0,7.6358
012,AU,43,H90LAll,H90LAll_25,All,25,90,4.675,14.8405,350.2833,FALSE,3,FALSE,0,11,0,6.4535,57.2648,0,7.6358
012,AU,43,H90LAll,H90LAll_25,All,25,90,5.05,13.1439,2.7738,TRUE,3,FALSE,0,11,0,4.7478,10.1506,0,7.6358
012,AU,43,H90LAll,H90LAll_25,All,25,90,7.675,15.8097,133.1693,TRUE,3,TRUE,1,11,4,3.7707,39.2894,72,7.6358
012,AU,43,H90LAll,H90LAll_25,All,25,90,8.05,11.7942,121.5043,TRUE,3,TRUE,7,11,2,1.1226,332.9691,1935.7,7.6358
012,AU,20,H110LAll,H110LAll_50,All,50,110,1.3,9.8834,251.3142,FALSE,6,TRUE,3,35,7,1.7347,118.0725,887.9,16.4992
012,AU,20,H110LAll,H110LAll_50,All,50,110,2.05,10.3194,225.0979,FALSE,6,TRUE,3,35,1,1.386,256.373,399.9,16.4992
012,AU,20,H110LAll,H110LAll_50,All,50,110,3.55,3.2259,191.3099,TRUE,6,TRUE,1,35,3,3.1023,302.6446,196,16.4992
012,AU,20,H110LAll,H110LAll_50,All,50,110,5.05,8.8893,167.1818,TRUE,6,FALSE,0,35,0,10.2068,14.592,0,16.4992
012,AU,20,H110LAll,H110LAll_50,All,50,110,5.8,3.4238,162.9495,TRUE,6,TRUE,5,35,5,2.6872,339.0875,795.8,16.4992
012,AU,20,H110LAll,H110LAll_50,All,50,110,6.175,8.442,115.0375,TRUE,6,TRUE,3,35,2,3.2268,198.4349,348,16.4992
012,AU,20,H110LAll,H110LAll_50,All,50,110,8.8,7.6916,134.8925,TRUE,6,TRUE,8,35,6,0.75262,77.4712,1675.8,16.4992
012,AU,20,H110LAll,H110LAll_50,All,50,110,9.55,7.451,48.2572,TRUE,6,TRUE,12,35,4,0.90166,264.8056,4855.2,16.4992
012,AU,57,H110LAll,H110LAll_All,All,All,110,2.8,13.702,314.5095,FALSE,5,FALSE,0,5,0,20.4194,48.0383,0,7.654
012,AU,57,H110LAll,H110LAll_All,All,All,110,4.675,4.81,246.064,FALSE,5,FALSE,0,5,0,6.5093,79.888,0,7.654
012,AU,57,H110LAll,H110LAll_All,All,All,110,5.425,9.0486,209.8919,FALSE,5,FALSE,0,5,0,13.3547,76.3885,0,7.654
012,AU,57,H110LAll,H110LAll_All,All,All,110,6.55,10.8518,153.0001,TRUE,5,TRUE,3,5,2,2.7774,182.1055,1927.6,7.654
012,AU,57,H110LAll,H110LAll_All,All,All,110,7.3,8.9537,24.404,TRUE,5,TRUE,2,5,1,4.157,316.1935,679.9,7.654
012,AU,57,H110LAll,H110LAll_All,All,All,110,7.675,10.3045,41.8691,TRUE,5,FALSE,0,5,0,17.1732,40.2763,0,7.654
012,AU,57,H110LAll,H110LAll_All,All,All,110,8.05,16.8557,104.6317,TRUE,5,FALSE,0,5,0,18.9252,335.6737,0,7.654
012,AU,57,H110LAll,H110LAll_All,All,All,110,9.925,9.6813,53.113,TRUE,5,FALSE,0,5,0,16.4487,30.0006,0,7.654
012,AU,54,H110LAll,H110LAll_All,All,All,110,1.675,7.2327,290.8209,FALSE,5,TRUE,4,74,3,1.6958,2.7591,1051.9,27.9695
012,AU,54,H110LAll,H110LAll_All,All,All,110,2.425,9.0775,220.2868,FALSE,5,FALSE,0,74,0,5.3796,343.6963,0,27.9695
012,AU,54,H110LAll,H110LAll_All,All,All,110,3.175,11.9426,289.0079,FALSE,5,FALSE,0,74,0,8.2166,5.13,0,27.9695
